model,effort,task_id,trial,provider,gold_answer,extracted_answer,correct,answer_in_boxed,thinking_tokens,answer_tokens,total_completion_tokens,over_cap,at_cap,censored_correct,trace_chars,backtrack_markers,recall_opener,error
glm_4_7,enabled,aime_2026_i_09,27,Novita,029,29,1,1,17548,58,17606,0,0,1,63385,51,0,
glm_4_7,enabled,aime_2026_i_09,28,Novita,029,29,1,1,23387,35,23422,0,0,1,76928,72,0,
glm_4_7,enabled,aime_2026_i_09,29,Novita,029,29,1,1,23249,849,24098,0,0,1,83661,61,0,
glm_4_7,enabled,aime_2026_i_09,30,Novita,029,29,1,1,21040,32,21072,0,0,1,76528,70,0,
glm_4_7,enabled,aime_2026_i_09,31,Novita,029,29,1,1,19350,873,20223,0,0,1,69920,72,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,0,Novita,\frac{7}{2},\frac{7}{2},1,1,6215,246,6461,0,0,1,14884,27,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,1,Novita,\frac{7}{2},\frac{7}{2},1,1,3947,1090,5037,0,0,1,9912,20,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,2,Novita,\frac{7}{2},\frac{7}{2},1,1,10462,1122,11584,0,0,1,24619,27,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,3,Novita,\frac{7}{2},\frac{7}{2},1,1,2918,628,3546,0,0,1,7936,10,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,4,Novita,\frac{7}{2},\frac{7}{2},1,1,4144,724,4868,0,0,1,11520,21,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,5,Novita,\frac{7}{2},\frac{7}{2},1,1,2704,381,3085,0,0,1,6654,11,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,6,Novita,\frac{7}{2},\frac{7}{2},1,1,6244,48,6292,0,0,1,14894,26,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,7,Novita,\frac{7}{2},\frac{7}{2},1,1,5593,382,5975,0,0,1,12686,18,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,8,Novita,\frac{7}{2},\frac{7}{2},1,1,1703,703,2406,0,0,1,4142,3,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,9,Novita,\frac{7}{2},\frac{7}{2},1,1,6682,708,7390,0,0,1,16824,27,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,10,Novita,\frac{7}{2},\frac{7}{2},1,1,9905,769,10674,0,0,1,26191,28,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,11,Novita,\frac{7}{2},\frac{7}{2},1,1,11716,1861,13577,0,0,1,29441,41,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,12,Novita,\frac{7}{2},\frac{7}{2},1,1,3471,774,4245,0,0,1,9161,17,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,13,Novita,\frac{7}{2},\frac{7}{2},1,1,5965,15,5980,0,0,1,14366,15,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,14,Novita,\frac{7}{2},\frac{7}{2},1,1,5882,20,5902,0,0,1,14419,23,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,15,Novita,\frac{7}{2},\frac{7}{2},1,1,6558,787,7345,0,0,1,16202,28,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,16,Novita,\frac{7}{2},\frac{7}{2},1,1,7397,779,8176,0,0,1,16890,13,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,17,Novita,\frac{7}{2},\frac{7}{2},1,1,4345,775,5120,0,0,1,11186,18,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,18,Novita,\frac{7}{2},\frac{7}{2},1,1,8425,1009,9434,0,0,1,21179,33,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,19,Novita,\frac{7}{2},\frac{7}{2},1,1,4441,830,5271,0,0,1,11845,23,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,20,Novita,\frac{7}{2},\frac{7}{2},1,1,4288,1103,5391,0,0,1,10864,16,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,21,Novita,\frac{7}{2},\frac{7}{2},1,1,8187,263,8450,0,0,1,19446,26,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,22,Novita,\frac{7}{2},\frac{7}{2},1,1,3933,615,4548,0,0,1,9933,25,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,23,Novita,\frac{7}{2},\frac{7}{2},1,1,2625,1074,3699,0,0,1,6490,7,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,24,Novita,\frac{7}{2},\frac{7}{2},1,1,4672,582,5254,0,0,1,12264,20,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,25,Novita,\frac{7}{2},\frac{7}{2},1,1,8158,861,9019,0,0,1,19357,20,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,26,Novita,\frac{7}{2},\frac{7}{2},1,1,1990,15,2005,0,0,1,4874,9,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,27,Novita,\frac{7}{2},\frac{7}{2},1,1,2293,731,3024,0,0,1,5682,5,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,28,Novita,\frac{7}{2},\frac{7}{2},1,1,2915,15,2930,0,0,1,6241,10,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,29,Novita,\frac{7}{2},\frac{7}{2},1,1,2160,15,2175,0,0,1,5952,8,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,30,Novita,\frac{7}{2},\frac{7}{2},1,1,2255,15,2270,0,0,1,6357,10,0,
glm_4_7,enabled,hmmt_2026_feb_algnt_04,31,Novita,\frac{7}{2},\frac{7}{2},1,1,3662,20,3682,0,0,1,9539,22,0,
glm_4_7,enabled,aime_2026_ii_09,0,Novita,669,669,1,1,17038,824,17862,0,0,1,44297,93,0,
glm_4_7,enabled,aime_2026_ii_09,1,Novita,669,669,1,1,8479,883,9362,0,0,1,20540,40,0,
glm_4_7,enabled,aime_2026_ii_09,2,Novita,669,669,1,1,19704,1137,20841,0,0,1,49172,101,0,
glm_4_7,enabled,aime_2026_ii_09,3,Novita,669,669,1,1,15817,567,16384,0,0,1,40666,71,0,
glm_4_7,enabled,aime_2026_ii_09,4,Novita,669,669,1,1,12070,646,12716,0,0,1,30588,64,0,
glm_4_7,enabled,aime_2026_ii_09,5,Novita,669,669,1,1,20385,614,20999,0,0,1,53527,89,0,
glm_4_7,enabled,aime_2026_ii_09,6,Novita,669,669,1,1,10662,591,11253,0,0,1,25890,56,0,
glm_4_7,enabled,aime_2026_ii_09,7,Novita,669,669,1,1,12038,915,12953,0,0,1,30864,72,0,
glm_4_7,enabled,aime_2026_ii_09,8,Novita,669,669,1,1,21436,475,21911,0,0,1,55857,104,0,
glm_4_7,enabled,aime_2026_ii_09,9,Novita,669,669,1,1,12814,556,13370,0,0,1,30754,49,0,
glm_4_7,enabled,aime_2026_ii_09,10,Novita,669,669,1,1,15998,498,16496,0,0,1,42233,83,0,
glm_4_7,enabled,aime_2026_ii_09,11,Novita,669,,0,0,39720,280,40000,0,1,0,103229,165,0,
glm_4_7,enabled,aime_2026_ii_09,12,Novita,669,669,1,1,14628,559,15187,0,0,1,36605,61,1,
glm_4_7,enabled,aime_2026_ii_09,13,Novita,669,669,1,1,21168,631,21799,0,0,1,54703,90,0,
glm_4_7,enabled,aime_2026_ii_09,14,Novita,669,669,1,1,12750,615,13365,0,0,1,33463,67,0,
glm_4_7,enabled,aime_2026_ii_09,15,Novita,669,669,1,1,9791,668,10459,0,0,1,25185,50,0,
glm_4_7,enabled,aime_2026_ii_09,16,Novita,669,669,1,1,15440,560,16000,0,0,1,41725,96,0,
glm_4_7,enabled,aime_2026_ii_09,17,Novita,669,669,1,1,28993,784,29777,0,0,1,75798,113,0,
glm_4_7,enabled,aime_2026_ii_09,18,Novita,669,669,1,1,27640,1150,28790,0,0,1,70460,109,0,
glm_4_7,enabled,aime_2026_ii_09,19,Novita,669,669,1,1,15693,615,16308,0,0,1,39456,80,0,
glm_4_7,enabled,aime_2026_ii_09,20,Novita,669,669,1,1,9274,574,9848,0,0,1,24972,53,0,
glm_4_7,enabled,aime_2026_ii_09,21,Novita,669,669,1,1,16392,593,16985,0,0,1,39513,67,0,
glm_4_7,enabled,aime_2026_ii_09,22,Novita,669,669,1,1,9655,627,10282,0,0,1,24767,40,0,
glm_4_7,enabled,aime_2026_ii_09,23,Novita,669,669,1,1,15502,1177,16679,0,0,1,40008,87,1,
glm_4_7,enabled,aime_2026_ii_09,24,Novita,669,669,1,1,7188,1139,8327,0,0,1,18000,33,0,
glm_4_7,enabled,aime_2026_ii_09,25,Novita,669,669,1,1,6853,730,7583,0,0,1,17803,32,0,
glm_4_7,enabled,aime_2026_ii_09,26,Novita,669,669,1,1,20257,861,21118,0,0,1,50022,71,0,
glm_4_7,enabled,aime_2026_ii_09,27,Novita,669,669,1,1,27185,1366,28551,0,0,1,74533,101,0,
glm_4_7,enabled,aime_2026_ii_09,28,Novita,669,669,1,1,34991,673,35664,0,0,1,80949,82,0,
glm_4_7,enabled,aime_2026_ii_09,29,Novita,669,669,1,1,17760,536,18296,0,0,1,46064,84,0,
glm_4_7,enabled,aime_2026_ii_09,30,Novita,669,669,1,1,23051,564,23615,0,0,1,58800,116,0,
glm_4_7,enabled,aime_2026_ii_09,31,Novita,669,669,1,1,38913,935,39848,0,0,1,96760,142,0,
glm_4_7,enabled,aime_2026_i_07,0,Novita,396,396,1,1,7212,612,7824,0,0,1,21945,32,0,
glm_4_7,enabled,aime_2026_i_07,1,Novita,396,396,1,1,5828,377,6205,0,0,1,18979,15,0,
glm_4_7,enabled,aime_2026_i_07,2,Novita,396,396,1,1,6642,904,7546,0,0,1,20346,25,0,
glm_4_7,enabled,aime_2026_i_07,3,Novita,396,396,1,1,5211,542,5753,0,0,1,15325,28,0,
glm_4_7,enabled,aime_2026_i_07,4,Novita,396,396,1,1,6206,236,6442,0,0,1,18028,23,0,
glm_4_7,enabled,aime_2026_i_07,5,Novita,396,396,1,1,6260,298,6558,0,0,1,18732,21,0,
glm_4_7,enabled,aime_2026_i_07,6,Novita,396,396,1,1,4602,832,5434,0,0,1,13069,23,0,
glm_4_7,enabled,aime_2026_i_07,7,Novita,396,396,1,1,4745,981,5726,0,0,1,14021,14,0,
glm_4_7,enabled,aime_2026_i_07,8,Novita,396,396,1,1,6085,209,6294,0,0,1,17555,24,0,
glm_4_7,enabled,aime_2026_i_07,9,Novita,396,396,1,1,6228,664,6892,0,0,1,19670,25,0,
glm_4_7,enabled,aime_2026_i_07,10,Novita,396,396,1,1,5625,416,6041,0,0,1,16532,16,0,
glm_4_7,enabled,aime_2026_i_07,11,Novita,396,396,1,1,6913,270,7183,0,0,1,18699,32,0,
glm_4_7,enabled,aime_2026_i_07,12,Novita,396,396,1,1,4417,291,4708,0,0,1,12923,18,0,
glm_4_7,enabled,aime_2026_i_07,13,Novita,396,396,1,1,5109,442,5551,0,0,1,15011,13,0,
glm_4_7,enabled,aime_2026_i_07,14,Novita,396,396,1,1,5180,363,5543,0,0,1,14959,21,0,
glm_4_7,enabled,aime_2026_i_07,15,Novita,396,396,1,1,7833,900,8733,0,0,1,24184,44,0,
glm_4_7,enabled,aime_2026_i_07,16,Novita,396,396,1,1,4500,688,5188,0,0,1,13178,15,0,
glm_4_7,enabled,aime_2026_i_07,17,Novita,396,396,1,1,8261,354,8615,0,0,1,26888,33,0,
glm_4_7,enabled,aime_2026_i_07,18,Novita,396,396,1,1,4955,841,5796,0,0,1,14166,19,0,
glm_4_7,enabled,aime_2026_i_07,19,Novita,396,396,1,1,5084,448,5532,0,0,1,16000,28,0,
glm_4_7,enabled,aime_2026_i_07,20,Novita,396,396,1,1,8877,466,9343,0,0,1,28040,36,0,
glm_4_7,enabled,aime_2026_i_07,21,Novita,396,396,1,1,10189,334,10523,0,0,1,28962,39,0,
glm_4_7,enabled,aime_2026_i_07,22,Novita,396,396,1,1,3897,479,4376,0,0,1,10441,12,0,
glm_4_7,enabled,aime_2026_i_07,23,Novita,396,396,1,1,5960,328,6288,0,0,1,17223,35,0,
glm_4_7,enabled,aime_2026_i_07,24,Novita,396,396,1,1,4728,923,5651,0,0,1,14279,12,0,
glm_4_7,enabled,aime_2026_i_07,25,Novita,396,396,1,1,5093,515,5608,0,0,1,14964,22,0,
glm_4_7,enabled,aime_2026_i_07,26,Novita,396,396,1,1,6027,438,6465,0,0,1,18419,25,0,
glm_4_7,enabled,aime_2026_i_07,27,Novita,396,396,1,1,4295,333,4628,0,0,1,11475,21,0,
glm_4_7,enabled,aime_2026_i_07,28,Novita,396,396,1,1,5008,606,5614,0,0,1,14229,15,0,
glm_4_7,enabled,aime_2026_i_07,29,Novita,396,396,1,1,6907,370,7277,0,0,1,19714,35,0,
glm_4_7,enabled,aime_2026_i_07,30,Novita,396,396,1,1,6274,686,6960,0,0,1,20421,25,0,
glm_4_7,enabled,aime_2026_i_07,31,Novita,396,396,1,1,5249,715,5964,0,0,1,15812,16,0,
glm_4_7,enabled,aime_2026_ii_07,0,Novita,754,754,1,1,8032,106,8138,0,0,1,21484,30,0,
glm_4_7,enabled,aime_2026_ii_07,1,Novita,754,754,1,1,6841,71,6912,0,0,1,19612,27,0,
glm_4_7,enabled,aime_2026_ii_07,2,Novita,754,754,1,1,10824,1098,11922,0,0,1,29499,39,0,
glm_4_7,enabled,aime_2026_ii_07,3,Novita,754,754,1,1,6204,96,6300,0,0,1,17314,17,0,
glm_4_7,enabled,aime_2026_ii_07,4,Novita,754,754,1,1,7566,104,7670,0,0,1,24152,22,0,
glm_4_7,enabled,aime_2026_ii_07,5,Novita,754,754,1,1,8453,65,8518,0,0,1,25992,23,0,
glm_4_7,enabled,aime_2026_ii_07,6,Novita,754,754,1,1,14752,105,14857,0,0,1,49635,42,0,
glm_4_7,enabled,aime_2026_ii_07,7,Novita,754,754,1,1,7851,131,7982,0,0,1,21299,20,0,
glm_4_7,enabled,aime_2026_ii_07,8,Novita,754,754,1,1,7067,108,7175,0,0,1,21376,18,0,
glm_4_7,enabled,aime_2026_ii_07,9,Novita,754,754,1,1,10360,66,10426,0,0,1,32507,25,0,
glm_4_7,enabled,aime_2026_ii_07,10,Novita,754,754,1,1,9974,115,10089,0,0,1,30581,30,0,
glm_4_7,enabled,aime_2026_ii_07,11,Novita,754,754,1,1,7425,81,7506,0,0,1,20865,29,0,
glm_4_7,enabled,aime_2026_ii_07,12,Novita,754,754,1,1,8311,70,8381,0,0,1,22584,30,0,
glm_4_7,enabled,aime_2026_ii_07,13,Novita,754,754,1,1,7479,108,7587,0,0,1,20574,22,0,
glm_4_7,enabled,aime_2026_ii_07,14,Novita,754,754,1,1,8222,77,8299,0,0,1,20974,33,0,
glm_4_7,enabled,aime_2026_ii_07,15,Novita,754,754,1,1,12330,82,12412,0,0,1,30632,37,0,
glm_4_7,enabled,aime_2026_ii_07,16,Novita,754,754,1,1,8402,102,8504,0,0,1,24450,23,0,
glm_4_7,enabled,aime_2026_ii_07,17,Novita,754,754,1,1,7948,71,8019,0,0,1,22361,35,0,
glm_4_7,enabled,aime_2026_ii_07,18,Novita,754,754,1,1,9340,58,9398,0,0,1,24837,28,0,
glm_4_7,enabled,aime_2026_ii_07,19,Novita,754,754,1,1,13581,65,13646,0,0,1,40308,64,0,
glm_4_7,enabled,aime_2026_ii_07,20,Novita,754,754,1,1,6713,73,6786,0,0,1,18869,14,0,
glm_4_7,enabled,aime_2026_ii_07,21,Novita,754,754,1,1,12453,68,12521,0,0,1,32497,48,0,
glm_4_7,enabled,aime_2026_ii_07,22,Novita,754,754,1,1,7510,1122,8632,0,0,1,22081,26,0,
glm_4_7,enabled,aime_2026_ii_07,23,Novita,754,754,1,1,6753,98,6851,0,0,1,19113,21,0,
glm_4_7,enabled,aime_2026_ii_07,24,Novita,754,754,1,1,8459,1100,9559,0,0,1,24494,23,0,
glm_4_7,enabled,aime_2026_ii_07,25,Novita,754,754,1,1,8797,996,9793,0,0,1,26878,29,0,
glm_4_7,enabled,aime_2026_ii_07,26,Novita,754,754,1,1,6843,56,6899,0,0,1,17811,19,0,
glm_4_7,enabled,aime_2026_ii_07,27,Novita,754,754,1,1,9595,80,9675,0,0,1,29798,34,0,
glm_4_7,enabled,aime_2026_ii_07,28,Novita,754,754,1,1,14182,83,14265,0,0,1,39339,63,0,
glm_4_7,enabled,aime_2026_ii_07,29,Novita,754,754,1,1,14929,157,15086,0,0,1,43182,49,0,
glm_4_7,enabled,aime_2026_ii_07,30,Novita,754,754,1,1,9579,74,9653,0,0,1,27473,27,0,
glm_4_7,enabled,aime_2026_ii_07,31,Novita,754,754,1,1,6279,55,6334,0,0,1,16551,14,0,
glm_4_7,enabled,aime_2026_i_12,0,Novita,161,161,1,1,10963,37,11000,0,0,1,29353,43,0,
glm_4_7,enabled,aime_2026_i_12,1,Novita,161,161,1,1,17363,1544,18907,0,0,1,48809,67,0,
glm_4_7,enabled,aime_2026_i_12,2,Novita,161,161,1,1,13328,1701,15029,0,0,1,35830,50,0,
glm_4_7,enabled,aime_2026_i_12,3,Novita,161,161,1,1,8740,498,9238,0,0,1,24109,34,0,
glm_4_7,enabled,aime_2026_i_12,4,Novita,161,161,1,1,9384,37,9421,0,0,1,27309,33,0,
glm_4_7,enabled,aime_2026_i_12,5,Novita,161,161,1,1,14432,1279,15711,0,0,1,39926,57,0,
glm_4_7,enabled,aime_2026_i_12,6,Novita,161,161,1,1,13536,648,14184,0,0,1,38665,43,0,
glm_4_7,enabled,aime_2026_i_12,7,Novita,161,161,1,1,11919,625,12544,0,0,1,32627,35,0,
glm_4_7,enabled,aime_2026_i_12,8,Novita,161,161,1,1,9716,840,10556,0,0,1,27744,40,0,
glm_4_7,enabled,aime_2026_i_12,9,Novita,161,161,1,1,15060,606,15666,0,0,1,42417,52,0,
glm_4_7,enabled,aime_2026_i_12,10,Novita,161,161,1,1,14163,577,14740,0,0,1,45085,52,0,
glm_4_7,enabled,aime_2026_i_12,11,Novita,161,161,1,1,13991,41,14032,0,0,1,37963,54,0,
glm_4_7,enabled,aime_2026_i_12,12,Novita,161,161,1,1,14001,952,14953,0,0,1,40090,48,0,
glm_4_7,enabled,aime_2026_i_12,13,Novita,161,161,1,1,11337,716,12053,0,0,1,31358,51,0,
glm_4_7,enabled,aime_2026_i_12,14,Novita,161,161,1,1,14298,718,15016,0,0,1,41692,48,0,
glm_4_7,enabled,aime_2026_i_12,15,Novita,161,161,1,1,15283,944,16227,0,0,1,42038,50,0,
glm_4_7,enabled,aime_2026_i_12,16,Novita,161,161,1,1,20352,724,21076,0,0,1,55468,77,0,
glm_4_7,enabled,aime_2026_i_12,17,Novita,161,161,1,1,15969,47,16016,0,0,1,45926,51,0,
glm_4_7,enabled,aime_2026_i_12,18,Novita,161,161,1,1,17539,1036,18575,0,0,1,53680,64,0,
glm_4_7,enabled,aime_2026_i_12,19,Novita,161,161,1,1,18626,795,19421,0,0,1,52407,74,0,
glm_4_7,enabled,aime_2026_i_12,20,Novita,161,161,1,1,11814,987,12801,0,0,1,31842,45,0,
glm_4_7,enabled,aime_2026_i_12,21,Novita,161,161,1,1,17036,803,17839,0,0,1,47714,66,0,
glm_4_7,enabled,aime_2026_i_12,22,Novita,161,161,1,1,13298,46,13344,0,0,1,36833,46,0,
glm_4_7,enabled,aime_2026_i_12,23,Novita,161,161,1,1,12811,217,13028,0,0,1,34301,47,0,
glm_4_7,enabled,aime_2026_i_12,24,Novita,161,161,1,1,12510,431,12941,0,0,1,34244,42,0,
glm_4_7,enabled,aime_2026_i_12,25,Novita,161,161,1,1,9723,40,9763,0,0,1,25946,36,0,
glm_4_7,enabled,aime_2026_i_12,26,Novita,161,161,1,1,18041,618,18659,0,0,1,54562,78,0,
glm_4_7,enabled,aime_2026_i_12,27,Novita,161,161,1,1,13216,1032,14248,0,0,1,36499,43,0,
glm_4_7,enabled,aime_2026_i_12,28,Novita,161,161,1,1,15024,2020,17044,0,0,1,41168,51,0,
glm_4_7,enabled,aime_2026_i_12,29,Novita,161,161,1,1,16865,834,17699,0,0,1,47923,73,0,
glm_4_7,enabled,aime_2026_i_12,30,Novita,161,161,1,1,11615,540,12155,0,0,1,33125,40,0,
glm_4_7,enabled,aime_2026_i_12,31,Novita,161,161,1,1,15537,1296,16833,0,0,1,46792,53,0,
glm_5,enabled,aime_2026_i_13,0,StreamLake,039,39,1,1,21412,591,22003,0,0,1,54415,81,0,
glm_5,enabled,aime_2026_i_13,1,StreamLake,039,39,1,1,16214,1445,17659,0,0,1,44215,71,0,
glm_5,enabled,aime_2026_i_13,2,StreamLake,039,39,1,1,20216,770,20986,0,0,1,51890,75,0,
glm_5,enabled,aime_2026_i_13,3,StreamLake,039,39,1,1,20900,1427,22327,0,0,1,55965,77,0,
glm_5,enabled,aime_2026_i_13,4,StreamLake,039,39,1,1,27115,579,27694,0,0,1,71537,118,0,
glm_5,enabled,aime_2026_i_13,5,StreamLake,039,39,1,1,14710,251,14961,0,0,1,39213,54,0,
glm_5,enabled,aime_2026_i_13,6,StreamLake,039,39,1,1,21068,1011,22079,0,0,1,58352,74,0,
glm_5,enabled,aime_2026_i_13,7,StreamLake,039,39,1,1,17652,790,18442,0,0,1,49692,74,0,
glm_5,enabled,aime_2026_i_13,8,StreamLake,039,39,1,1,20090,41,20131,0,0,1,51321,81,0,
glm_5,enabled,aime_2026_i_13,9,StreamLake,039,39,1,1,21772,1050,22822,0,0,1,55875,93,0,
glm_5,enabled,aime_2026_i_13,10,StreamLake,039,39,1,1,21954,698,22652,0,0,1,60287,86,0,
glm_5,enabled,aime_2026_i_13,11,StreamLake,039,39,1,1,19029,764,19793,0,0,1,52053,83,0,
glm_5,enabled,aime_2026_i_13,12,StreamLake,039,39,1,1,34885,758,35643,0,0,1,91800,121,0,
glm_5,enabled,aime_2026_i_13,13,StreamLake,039,39,1,1,14167,905,15072,0,0,1,37804,61,0,
glm_5,enabled,aime_2026_i_13,14,StreamLake,039,39,1,1,20644,912,21556,0,0,1,56480,81,0,
glm_5,enabled,aime_2026_i_13,15,StreamLake,039,39,1,1,16604,606,17210,0,0,1,47366,68,0,
glm_5,enabled,aime_2026_i_13,16,StreamLake,039,39,1,1,17655,344,17999,0,0,1,44947,69,0,
glm_5,enabled,aime_2026_i_13,17,StreamLake,039,39,1,1,24879,753,25632,0,0,1,66073,106,0,
glm_5,enabled,aime_2026_i_13,18,StreamLake,039,39,1,1,21652,967,22619,0,0,1,56994,82,0,
glm_5,enabled,aime_2026_i_13,19,StreamLake,039,39,1,1,21379,1615,22994,0,0,1,54296,92,0,
glm_5,enabled,aime_2026_i_13,20,StreamLake,039,39,1,1,20203,871,21074,0,0,1,55882,93,0,
glm_5,enabled,aime_2026_i_13,21,StreamLake,039,39,1,1,15836,844,16680,0,0,1,42316,61,0,
glm_5,enabled,aime_2026_i_13,22,StreamLake,039,39,1,1,13632,802,14434,0,0,1,36371,50,0,
glm_5,enabled,aime_2026_i_13,23,StreamLake,039,39,1,1,32347,1341,33688,0,0,1,86171,112,0,
glm_5,enabled,aime_2026_i_13,24,StreamLake,039,39,1,1,29881,1383,31264,0,0,1,78671,107,0,
glm_5,enabled,aime_2026_i_13,25,StreamLake,039,39,1,1,15925,968,16893,0,0,1,42788,70,0,
glm_5,enabled,aime_2026_i_13,26,StreamLake,039,39,1,1,26013,840,26853,0,0,1,68878,82,0,
glm_5,enabled,aime_2026_i_13,27,StreamLake,039,39,1,1,18482,1098,19580,0,0,1,49227,77,0,
glm_5,enabled,aime_2026_i_13,28,StreamLake,039,39,1,1,17221,612,17833,0,0,1,44707,54,0,
glm_5,enabled,aime_2026_i_13,29,StreamLake,039,39,1,1,28151,1218,29369,0,0,1,72580,101,0,
glm_5,enabled,aime_2026_i_13,30,StreamLake,039,39,1,1,22045,1098,23143,0,0,1,58393,91,1,
glm_5,enabled,aime_2026_i_13,31,StreamLake,039,39,1,1,25251,370,25621,0,0,1,61565,82,0,
glm_5,enabled,aime_2026_i_14,0,StreamLake,681,,0,0,39999,1,40000,0,1,0,104233,174,0,
glm_5,enabled,aime_2026_i_14,1,StreamLake,681,681,1,1,13890,879,14769,0,0,1,42865,71,0,
glm_5,enabled,aime_2026_i_14,2,StreamLake,681,681,1,1,17138,733,17871,0,0,1,50230,98,0,
glm_5,enabled,aime_2026_i_14,3,StreamLake,681,681,1,1,17136,1182,18318,0,0,1,49231,91,0,
glm_5,enabled,aime_2026_i_14,4,StreamLake,681,681,1,1,19418,816,20234,0,0,1,56128,114,0,
glm_5,enabled,aime_2026_i_14,5,StreamLake,681,681,1,1,20314,1172,21486,0,0,1,57149,102,0,
glm_5,enabled,aime_2026_i_14,6,StreamLake,681,681,1,1,38839,236,39075,0,0,1,96135,185,0,
glm_5,enabled,aime_2026_i_14,7,StreamLake,681,681,1,1,24892,1376,26268,0,0,1,69971,113,0,
glm_5,enabled,aime_2026_i_14,8,StreamLake,681,681,1,1,30357,55,30412,0,0,1,84156,115,0,
glm_5,enabled,aime_2026_i_14,9,StreamLake,681,681,1,1,16259,1138,17397,0,0,1,44419,74,0,
glm_5,enabled,aime_2026_i_14,10,StreamLake,681,681,1,1,31819,1258,33077,0,0,1,94414,138,0,
glm_5,enabled,aime_2026_i_14,11,StreamLake,681,e = b + \lambda(c-d),0,1,38747,1253,40000,0,1,0,95107,162,0,
glm_5,enabled,aime_2026_i_14,12,StreamLake,681,681,1,1,16297,640,16937,0,0,1,50572,105,0,
glm_5,enabled,aime_2026_i_14,13,StreamLake,681,681,1,1,24909,1088,25997,0,0,1,71958,136,0,
glm_5,enabled,aime_2026_i_14,14,StreamLake,681,,0,0,39999,1,40000,0,1,0,99687,146,0,
glm_5,enabled,aime_2026_i_14,15,StreamLake,681,,0,0,39999,1,40000,0,1,0,104460,133,0,
glm_5,enabled,aime_2026_i_14,16,StreamLake,681,681,1,1,17271,1255,18526,0,0,1,50797,93,0,
glm_5,enabled,aime_2026_i_14,17,StreamLake,681,681,1,1,29075,46,29121,0,0,1,90855,142,0,
glm_5,enabled,aime_2026_i_14,18,StreamLake,681,681,1,1,12145,264,12409,0,0,1,34954,66,0,
glm_5,enabled,aime_2026_i_14,19,StreamLake,681,681,1,1,27816,896,28712,0,0,1,77275,161,0,
glm_5,enabled,aime_2026_i_14,20,StreamLake,681,681,1,1,15464,1651,17115,0,0,1,41048,75,0,
glm_5,enabled,aime_2026_i_14,21,StreamLake,681,681,1,1,17658,980,18638,0,0,1,53513,99,0,
glm_5,enabled,aime_2026_i_14,22,StreamLake,681,681,1,1,21694,46,21740,0,0,1,58906,90,0,
glm_5,enabled,aime_2026_i_14,23,StreamLake,681,681,1,1,25198,976,26174,0,0,1,69952,108,0,
glm_5,enabled,aime_2026_i_14,24,StreamLake,681,681,1,1,13749,1412,15161,0,0,1,40889,72,0,
glm_5,enabled,aime_2026_i_14,25,StreamLake,681,681,1,1,18491,900,19391,0,0,1,54128,109,0,
glm_5,enabled,aime_2026_i_14,26,StreamLake,681,681,1,1,15994,1079,17073,0,0,1,45488,88,0,
glm_5,enabled,aime_2026_i_14,27,StreamLake,681,681,1,1,13746,935,14681,0,0,1,40628,68,0,
glm_5,enabled,aime_2026_i_14,28,StreamLake,681,681,1,1,23960,1147,25107,0,0,1,69883,119,0,
glm_5,enabled,aime_2026_i_14,29,StreamLake,681,681,1,1,30558,1120,31678,0,0,1,85273,132,0,
glm_5,enabled,aime_2026_i_14,30,StreamLake,681,681,1,1,22602,572,23174,0,0,1,63404,102,0,
glm_5,enabled,aime_2026_i_14,31,StreamLake,681,681,1,1,23314,1729,25043,0,0,1,65570,103,0,
glm_5,enabled,aime_2026_ii_13,0,StreamLake,107,,0,0,39999,1,40000,0,1,0,133183,130,0,
